Number collaborations;artist_id;artist_name;feat_artist_id;feat_artist_name
26;mn0000615119;Tom Waits;mn0000497923;Tin Hat Trio
19;mn0000615119;Tom Waits;mn0000588494;Thelonious Monster
66;mn0000615119;Tom Waits;mn0000631035;C-Side
61;mn0000615119;Tom Waits;mn0000772498;John Hammond
66;mn0000615119;Tom Waits;mn0000800350;Greg Cohen
6;mn0000615119;Tom Waits;mn0001466791;Late Great Daniel Johnson
27;mn0000615119;Tom Waits;mn0002597115;La Bamba's Big Band
9;mn0000616296;Ashlee Simpson;mn0000502371;Missy Elliott
2;mn0000616296;Ashlee Simpson;mn0000602378;Timbaland
8;mn0000617196;Brian Eno;mn0000107259;Jah Wobble
10;mn0000617196;Brian Eno;mn0000112185;James
18;mn0000617196;Brian Eno;mn0000121584;Laraaji
56;mn0000617196;Brian Eno;mn0000177588;Jon Hassell
61;mn0000617196;Brian Eno;mn0000186927;Harold Budd
129;mn0000617196;Brian Eno;mn0000197364;David Byrne
46;mn0000617196;Brian Eno;mn0000215635;Leo Abrahams
63;mn0000617196;Brian Eno;mn0000238440;Robert Fripp
28;mn0000617196;Brian Eno;mn0000343852;Jimmie Rodgers
40;mn0000617196;Brian Eno;mn0000572297;Moebius
171;mn0000617196;Brian Eno;mn0000862583;Rachid Taha
8;mn0000617196;Brian Eno;mn0000951254;Harmonia
20;mn0000617196;Brian Eno;mn0001077041;Tom Rogerson
27;mn0000617196;Brian Eno;mn0001164986;Snatch
53;mn0000617196;Brian Eno;mn0001468775;New Composers
49;mn0000617196;Brian Eno;mn0001541256;Karl Hyde
191;mn0000617613;Alejandro Fernández;mn0000197424;Vicente Fernández
21;mn0000617613;Alejandro Fernández;mn0000240252;Juan Gabriel
30;mn0000617613;Alejandro Fernández;mn0000664817;Gloria Estefan
19;mn0000617613;Alejandro Fernández;mn0000784617;Joan Sebastian
36;mn0000617613;Alejandro Fernández;mn0000851639;Plácido Domingo
28;mn0000617613;Alejandro Fernández;mn0000946922;Héctor Acosta
13;mn0000619388;Alejandro Sanz;mn0000009113;Paolo Vallesi
35;mn0000619388;Alejandro Sanz;mn0000082639;Paco de Lucía
31;mn0000619388;Alejandro Sanz;mn0000127967;Antonio Orozco
7;mn0000619388;Alejandro Sanz;mn0000186312;Celia Cruz
14;mn0000619388;Alejandro Sanz;mn0000197423;Vicente Amigo
21;mn0000619388;Alejandro Sanz;mn0000266458;Diego Carrasco
4;mn0000619388;Alejandro Sanz;mn0000302774;Roger Sanchez
4;mn0000619388;Alejandro Sanz;mn0000402440;Raphael
23;mn0000619388;Alejandro Sanz;mn0000450007;Reychesta Secretweapon
4;mn0000619388;Alejandro Sanz;mn0000660558;Gian Marco
15;mn0000619388;Alejandro Sanz;mn0000719066;Juan Habichuela
18;mn0000619388;Alejandro Sanz;mn0000788407;Alfredo Golino
7;mn0000619388;Alejandro Sanz;mn0000867980;Nicky Jam
18;mn0000619388;Alejandro Sanz;mn0000905574;Ivete Sangalo
2;mn0000619388;Alejandro Sanz;mn0001062401;Pedro Abrunhosa
7;mn0000619388;Alejandro Sanz;mn0002963284;Mpilo Teen Club
18;mn0000619388;Alejandro Sanz;mn0002963348;Sipepa
13;mn0000619582;Alex Ubago;mn0000077615;King Africa
8;mn0000619582;Alex Ubago;mn0000304200;Lu
3;mn0000619582;Alex Ubago;mn0000795360;Carlos Baute
14;mn0000619582;Alex Ubago;mn0001985864;La 5ª Estación
19;mn0000622555;Seguridad Social;mn0000797932;Enrique Bunbury
5;mn0000622555;Seguridad Social;mn0000804430;Vico C
7;mn0000622555;Seguridad Social;mn0001561331;Carlos Goñi
11;mn0000622555;Seguridad Social;mn0001882349;Carlos Segarra
12;mn0000622555;Seguridad Social;mn0002042964;Javier Ojeda
24;mn0000622805;Stevie Wonder;mn0000029884;Paul McCartney
13;mn0000622805;Stevie Wonder;mn0000088906;The Jimi Hendrix Experience
15;mn0000622805;Stevie Wonder;mn0000155563;Take 6
56;mn0000622805;Stevie Wonder;mn0000165011;Dionne Warwick
51;mn0000622805;Stevie Wonder;mn0000167220;Djavan
20;mn0000622805;Stevie Wonder;mn0000372229;Queen Latifah
48;mn0000622805;Stevie Wonder;mn0000401484;Omar
61;mn0000622805;Stevie Wonder;mn0000500889;Minnie Riperton
35;mn0000622805;Stevie Wonder;mn0000537548;Busta Rhymes
32;mn0000622805;Stevie Wonder;mn0000579458;Luciano Pavarotti
58;mn0000622805;Stevie Wonder;mn0000583161;Wyclef Jean
40;mn0000622805;Stevie Wonder;mn0000771269;Bono
18;mn0000622805;Stevie Wonder;mn0000835197;Luciano
21;mn0000622805;Stevie Wonder;mn0000892823;Mick Jagger
97;mn0000622805;Stevie Wonder;mn0001281971;Joan Decola
6;mn0000622805;Stevie Wonder;mn0001539629;Mr. Sir
40;mn0000622805;Stevie Wonder;mn0002983361;Joy Carter
5;mn0000627026;Amy Winehouse;mn0000029791;Paul Weller
10;mn0000627026;Amy Winehouse;mn0000065706;John Dankworth
13;mn0000627026;Amy Winehouse;mn0000198134;Mutya Buena
5;mn0000627026;Amy Winehouse;mn0000373634;Nas
2;mn0000627026;Amy Winehouse;mn0000526819;Strange Cargo
39;mn0000627026;Amy Winehouse;mn0000592862;Antonio Pinto
8;mn0000627026;Amy Winehouse;mn0000655746;Ghostface Killah
15;mn0000627026;Amy Winehouse;mn0000821636;Jools Holland & His Rhythm & Blues Orchestra
2;mn0000627026;Amy Winehouse;mn0000844872;Pharoahe Monch
6;mn0000627026;Amy Winehouse;mn0001085761;Cheryl
8;mn0000627026;Amy Winehouse;mn0001863612;Ade
5;mn0000627281;Mel B;mn0000502371;Missy Elliott
48;mn0000628467;Britney Spears;mn0000113984;Jive Bunny & the Mastermixers
5;mn0000628467;Britney Spears;mn0000157676;Eminem
35;mn0000628467;Britney Spears;mn0000191986;Don Philip
13;mn0000628467;Britney Spears;mn0000231277;Hampton String Quartet
15;mn0000628467;Britney Spears;mn0000237205;Madonna
12;mn0000628467;Britney Spears;mn0000272689;Lil Wayne
12;mn0000628467;Britney Spears;mn0000278439;Lil' Kim
22;mn0000628467;Britney Spears;mn0000691648;will.i.am
9;mn0000628467;Britney Spears;mn0001750349;Wes
10;mn0000628467;Britney Spears;mn0003000872;Iggy Azalea
24;mn0000635848;David Bisbal;mn0000041285;Pedro Fernández
21;mn0000635848;David Bisbal;mn0000367188;Rihanna
19;mn0000635848;David Bisbal;mn0000402440;Raphael
3;mn0000635848;David Bisbal;mn0000630909;K'NAAN
10;mn0000635848;David Bisbal;mn0000669511;Marco Antonio Solís
5;mn0000635848;David Bisbal;mn0001387597;Paty Cantú
14;mn0000635848;David Bisbal;mn0002020329;Joana Zimmer
4;mn0000635848;David Bisbal;mn0002130724;India Martínez
7;mn0000635848;David Bisbal;mn0002463063;Cali & El Dandee
18;mn0000635848;David Bisbal;mn0002496442;Toppers
3;mn0000635848;David Bisbal;mn0002545805;Banda el Recodo de Cruz Lizarraga
29;mn0000635848;David Bisbal;mn0003328058;Sebastian Yatra
9;mn0000635848;David Bisbal;mn0003588822;Christian Nodal
15;mn0000635848;David Bisbal;mn0003721756;Greeicy
25;mn0000635900;Medina Azahara;mn0000237177;Louis Jordan & His Tympany 5
15;mn0000635900;Medina Azahara;mn0003328856;Medina Azahara Con La Orquesta De Córdoba
19;mn0000636433;The Cardigans;mn0000370905;Natalie Browne
13;mn0000636433;The Cardigans;mn0000531586;The Cardinals
2;mn0000636566;Leonor Watling;mn0000260857;Jorge Drexler
1;mn0000636566;Leonor Watling;mn0001890380;Coque Malla
18;mn0000639397;Caetano Veloso;mn0000095613;Chico Buarque
159;mn0000639397;Caetano Veloso;mn0000191699;Gal Costa
51;mn0000639397;Caetano Veloso;mn0000195373;Cesária Évora
26;mn0000639397;Caetano Veloso;mn0000215584;Jorge Ben
61;mn0000639397;Caetano Veloso;mn0000262353;Jorge Mautner
29;mn0000639397;Caetano Veloso;mn0000492488;Rappin' Hood
124;mn0000639397;Caetano Veloso;mn0000573410;Maria Bethânia
69;mn0000639397;Caetano Veloso;mn0000595145;Moreno Veloso
27;mn0000639397;Caetano Veloso;mn0000749582;Trio Esperança
75;mn0000639397;Caetano Veloso;mn0001207753;Perinho Albuquerque
45;mn0000639397;Caetano Veloso;mn0002099873;Caetano
55;mn0000639397;Caetano Veloso;mn0002562453;Maria Gadú
4;mn0000642088;Shaila Durcal;mn0000120370;La Mafia
6;mn0000642088;Shaila Durcal;mn0000719002;Rodrigo Fernández
8;mn0000642088;Shaila Durcal;mn0000804476;Charles Aznavour
1;mn0000642088;Shaila Durcal;mn0000957349;Manny Manuel
2;mn0000642088;Shaila Durcal;mn0002438933;A.B. Quintanilla's All Starz
6;mn0000642088;Shaila Durcal;mn0002545805;Banda el Recodo de Cruz Lizarraga
12;mn0000642088;Shaila Durcal;mn0003420761;Ladrón
8;mn0000652255;Gilberto Gil;mn0000111054;Chico Batera
33;mn0000652255;Gilberto Gil;mn0000167909;Victor Bailey
54;mn0000652255;Gilberto Gil;mn0000187058;Vusi Mahlasela
329;mn0000652255;Gilberto Gil;mn0000191699;Gal Costa
75;mn0000652255;Gilberto Gil;mn0000215584;Jorge Ben
11;mn0000652255;Gilberto Gil;mn0000497132;Milton Nascimento
88;mn0000652255;Gilberto Gil;mn0000573410;Maria Bethânia
72;mn0000652255;Gilberto Gil;mn0000680632;Marcelo D2
61;mn0000652255;Gilberto Gil;mn0001816089;Guilherme Araújo
7;mn0000656541;OneRepublic;mn0000370326;Sara Bareilles
9;mn0000656541;OneRepublic;mn0000602378;Timbaland
4;mn0000656541;OneRepublic;mn0000610166;Tiziano Ferro
5;mn0000656541;OneRepublic;mn0001563336;Rhythms del Mundo
4;mn0000656541;OneRepublic;mn0002580989;Alesso
10;mn0000656541;OneRepublic;mn0003364348;Michael Brun
1;mn0000656541;OneRepublic;mn0003462045;SeeB
14;mn0000656541;OneRepublic;mn0003556825;Vegas Jones
13;mn0000658725;Geri Halliwell;mn0000485862;The Pirates
16;mn0000658725;Geri Halliwell;mn0002060482;Katy Appleton
59;mn0000659277;Franco Battiato;mn0000004673;Alice
301;mn0000659277;Franco Battiato;mn0000512325;Genco Puro & Co.
18;mn0000659277;Franco Battiato;mn0000588497;Antony and the Johnsons
70;mn0000659277;Franco Battiato;mn0001715333;"Pino ""Pinaxa"" Pischetola"
46;mn0000661524;Donna Summer;mn0000152906;8Ball
32;mn0000661524;Donna Summer;mn0000329313;Richard Harris
11;mn0000661524;Donna Summer;mn0000530745;Bruce Springsteen
25;mn0000661524;Donna Summer;mn0000589076;Billboard Top 10 Karaoke: 1970's Vol.4
10;mn0000661524;Donna Summer;mn0000597585;Tina Arena
25;mn0000661524;Donna Summer;mn0000622060;Brooklyn Dreams
8;mn0000661524;Donna Summer;mn0000636102;Bruce Roberts
52;mn0000661524;Donna Summer;mn0000660507;Giorgio Moroder
23;mn0000661524;Donna Summer;mn0000664849;Gloria Gaynor
35;mn0000661524;Donna Summer;mn0000748700;Paul Jabara
4;mn0000661524;Donna Summer;mn0000764550;Discomaniax
29;mn0000661524;Donna Summer;mn0000766094;Commodores
5;mn0000661524;Donna Summer;mn0000861757;David Foster
108;mn0000661524;Donna Summer;mn0000954340;Heart Strings
3;mn0000661524;Donna Summer;mn0001633101;Daren Deezer
1;mn0000664144;Gisela;mn0000508529;Ainhoa
5;mn0000664144;Gisela;mn0000644107;Bustamante
10;mn0000664144;Gisela;mn0001963592;Miguel Antelo
8;mn0000664144;Gisela;mn0002672316;Toni Cruz
6;mn0000664144;Gisela;mn0003683868;Agoney Hernández
10;mn0000664770;Gorillaz;mn0000009703;Shaun Ryder
8;mn0000664770;Gorillaz;mn0000078242;Ibrahim Ferrer
7;mn0000664770;Gorillaz;mn0000125615;The Bees
2;mn0000664770;Gorillaz;mn0000332257;Neneh Cherry
7;mn0000664770;Gorillaz;mn0000382791;Ian Burden
17;mn0000664770;Gorillaz;mn0000691465;Yukimi Nagano
7;mn0000664770;Gorillaz;mn0000913130;Gnarls Barkley
74;mn0000664770;Gorillaz;mn0001568300;Spacemonkeyz
27;mn0000664817;Gloria Estefan;mn0000038746;Só Pra Contrariar
13;mn0000664817;Gloria Estefan;mn0000165011;Dionne Warwick
33;mn0000664817;Gloria Estefan;mn0000246885;Johnny Mathis
26;mn0000664817;Gloria Estefan;mn0000275757;Pharrell Williams
11;mn0000664817;Gloria Estefan;mn0000286439;Calle 13
13;mn0000664817;Gloria Estefan;mn0000572579;Anita Baker
73;mn0000664817;Gloria Estefan;mn0000663790;Gloria Estefan & Miami Sound Machine
26;mn0000664817;Gloria Estefan;mn0000851639;Plácido Domingo
20;mn0000664817;Gloria Estefan;mn0000927555;Aretha Franklin
13;mn0000664817;Gloria Estefan;mn0000961133;Dave Koz
1;mn0000664849;Gloria Gaynor;mn0000067267;Billie Ray Martin
19;mn0000664849;Gloria Gaynor;mn0000124574;Lailo
16;mn0000664849;Gloria Gaynor;mn0000165011;Dionne Warwick
16;mn0000664849;Gloria Gaynor;mn0000173925;Eddie Holman
56;mn0000664849;Gloria Gaynor;mn0000190289;Frank 'O' Moiraghi Pres Gloria Gaynor
19;mn0000664849;Gloria Gaynor;mn0000205586;Drafi Deutscher
22;mn0000664849;Gloria Gaynor;mn0000272847;Hijos De Ibiza
11;mn0000664849;Gloria Gaynor;mn0000334655;House Divas
20;mn0000664849;Gloria Gaynor;mn0000343215;Rose Royce
18;mn0000664849;Gloria Gaynor;mn0000660507;Giorgio Moroder
29;mn0000664849;Gloria Gaynor;mn0000741731;Alexandre Pires
10;mn0000664849;Gloria Gaynor;mn0001348515;Crystal Collins
10;mn0000664849;Gloria Gaynor;mn0002167151;Claudia Barry
7;mn0000664849;Gloria Gaynor;mn0002429529;DJ VI.
7;mn0000669014;Malú;mn0000053116;David DeMaría
14;mn0000669014;Malú;mn0000288830;Rocío Jurado
22;mn0000669014;Malú;mn0000610166;Tiziano Ferro
20;mn0000669014;Malú;mn0000617613;Alejandro Fernández
18;mn0000669014;Malú;mn0000619388;Alejandro Sanz
9;mn0000669014;Malú;mn0000892775;Miguel Bosé
11;mn0000669014;Malú;mn0002058136;Vanesa Martín
62;mn0000670226;The Killers;mn0000024246;Paul Di'Anno
9;mn0000670226;The Killers;mn0000233066;Lou Reed
8;mn0000670226;The Killers;mn0000261744;Singing Machine (Karaoke)
8;mn0000670226;The Killers;mn0000519555;Toni Halliday
32;mn0000670226;The Killers;mn0000630035;Nancy McClean
4;mn0000670226;The Killers;mn0000796734;Elton John
1;mn0000670226;The Killers;mn0001626344;Bad Plua
8;mn0000670226;The Killers;mn0002140391;Mariachi El Bronx
11;mn0000672123;Manuel Carrasco;mn0000044416;Beth
11;mn0000672123;Manuel Carrasco;mn0000165463;Hugo Y Manuel Carrasco
3;mn0000672123;Manuel Carrasco;mn0000245250;Juanes
11;mn0000672123;Manuel Carrasco;mn0000266458;Diego Carrasco
7;mn0000672123;Manuel Carrasco;mn0000463597;Josemi Carmona
10;mn0000672123;Manuel Carrasco;mn0001514067;Elena Gadel
8;mn0000672123;Manuel Carrasco;mn0002641990;Pablo Alborán
2;mn0000672902;Manolo Tena;mn0000026061;Ana Belén
8;mn0000672902;Manolo Tena;mn0000313356;Luis Eduardo Aute
3;mn0000672902;Manolo Tena;mn0000740186;Cecilia
8;mn0000672902;Manolo Tena;mn0000795956;Federico García Lorca
8;mn0000672902;Manolo Tena;mn0001059982;Bernardo Fuster
1;mn0000673152;Manolo García;mn0000391409;Ojos de Brujo
2;mn0000673152;Manolo García;mn0000492846;Miguel Ríos
8;mn0000673152;Manolo García;mn0000619388;Alejandro Sanz
25;mn0000673152;Manolo García;mn0001071317;Antonio Fidel
12;mn0000673208;Manowar;mn0000174314;Joey DeMaio
14;mn0000673208;Manowar;mn0000488164;Orson Welles
29;mn0000673486;Marc Anthony;mn0000120370;La Mafia
15;mn0000673486;Marc Anthony;mn0000187523;Celoso
21;mn0000673486;Marc Anthony;mn0000210143;Lou Bega
19;mn0000673486;Marc Anthony;mn0000252527;Little Louie Vega
15;mn0000673486;Marc Anthony;mn0000286439;Calle 13
13;mn0000673486;Marc Anthony;mn0000566138;Kat DeLuna
22;mn0000673486;Marc Anthony;mn0000607283;Tito Puente
14;mn0000673486;Marc Anthony;mn0000608462;Arthur Hanlon
6;mn0000673486;Marc Anthony;mn0000825445;"José ""El Canario"" Alberto"
32;mn0000673486;Marc Anthony;mn0001971640;Yassmin Alers
3;mn0000673486;Marc Anthony;mn0002751420;Sandra Echeverría
7;mn0000673621;Maná;mn0000230667;Zucchero
13;mn0000673621;Maná;mn0000290122;Jota Quest
26;mn0000673621;Maná;mn0000295756;Santana
22;mn0000673621;Maná;mn0000614407;Tommy Torres
13;mn0000673621;Maná;mn0000867980;Nicky Jam
13;mn0000673621;Maná;mn0002009432;Thiaguinho
10;mn0000673621;Maná;mn0002385531;Prince Royce
12;mn0000673621;Maná;mn0002472534;Luan Santana
10;mn0000674161;Manu Chao;mn0000013647;Amadou & Mariam
12;mn0000674161;Manu Chao;mn0000216846;Jane Birkin
17;mn0000674161;Manu Chao;mn0000592409;AfroReggae
26;mn0000674161;Manu Chao;mn0000639309;Mikel Azpiroz
22;mn0000674161;Manu Chao;mn0001533148;Miki-Lez
1;mn0000675500;Yael Naim;mn0000892079;Orchestre National de Jazz
32;mn0000675500;Yael Naim;mn0001461185;David Donatien
6;mn0000675500;Yael Naim;mn0002699671;Lisbeth Guldbaek
2;mn0000675500;Yael Naim;mn0002958683;Pedro Alves
32;mn0000677781;Wilson Pickett;mn0000107877;James Carr
16;mn0000677781;Wilson Pickett;mn0000176527;Russell Byrd
26;mn0000677781;Wilson Pickett;mn0000186484;Eric Bibb
23;mn0000677781;Wilson Pickett;mn0000211215;The Violinaires
36;mn0000677781;Wilson Pickett;mn0000402872;The Meters
168;mn0000677781;Wilson Pickett;mn0000761002;The Falcons
22;mn0000677781;Wilson Pickett;mn0000784759;Joanie Sommers
12;mn0000677781;Wilson Pickett;mn0002562697;Spiritual Five
15;mn0000677781;Wilson Pickett;mn0002993710;Don Covay
67;mn0000678353;Willy DeVille;mn0000081181;Kenny Barron
84;mn0000678353;Willy DeVille;mn0000497760;Mink DeVille
14;mn0000678353;Willy DeVille;mn0000675953;The Willy DeVille Acoustic Trio
11;mn0000678353;Willy DeVille;mn0000784642;Claude Challe
9;mn0000678353;Willy DeVille;mn0002910489;The Brass Attack Horns
108;mn0000690254;ZZ Top;mn0000156953;Frank Beard
5;mn0000690254;ZZ Top;mn0000343930;The Jesus and Mary Chain
9;mn0000690254;ZZ Top;mn0000503563;The Moving Sidewalks
22;mn0000690254;ZZ Top;mn0000583959;Willie Nelson
22;mn0000690254;ZZ Top;mn0001379677;Martay
5;mn0000694967;Phil Spector;mn0000047915;Bob B. Soxx & the Blue Jeans
6;mn0000694967;Phil Spector;mn0000128264;Jackie Trent
38;mn0000694967;Phil Spector;mn0000138332;The Crystals
8;mn0000694967;Phil Spector;mn0000214491;Jörg Burger
11;mn0000694967;Phil Spector;mn0000408994;The Paris Sisters
10;mn0000694967;Phil Spector;mn0000424296;The Righteous Brothers
13;mn0000694967;Phil Spector;mn0000462794;Camillo Felgen
15;mn0000694967;Phil Spector;mn0000491220;The Ronettes
19;mn0000694967;Phil Spector;mn0000575012;Darlene Love
7;mn0000694967;Phil Spector;mn0000642981;The Cadets
6;mn0000694967;Phil Spector;mn0000898828;The Searchers
2;mn0000716694;Huecco;mn0000353383;KC Porter
3;mn0000716694;Huecco;mn0000625103;Lena
7;mn0000716694;Huecco;mn0001914600;Hanna
29;mn0000721413;Mojinos Escozíos;mn0000053116;David DeMaría
24;mn0000721413;Mojinos Escozíos;mn0000077615;King Africa
35;mn0000721413;Mojinos Escozíos;mn0000192897;Mägo de Oz
26;mn0000721413;Mojinos Escozíos;mn0000458707;Manuel Sanchez
12;mn0000721413;Mojinos Escozíos;mn0000492846;Miguel Ríos
19;mn0000721413;Mojinos Escozíos;mn0000775966;Chenoa
2;mn0000721413;Mojinos Escozíos;mn0001882349;Carlos Segarra
1;mn0000721413;Mojinos Escozíos;mn0002320997;Pepe Begines
15;mn0000721413;Mojinos Escozíos;mn0002973759;Rosa López
9;mn0000721413;Mojinos Escozíos;mn0003207059;Casañ
8;mn0000728025;Amy MacDonald;mn0000345245;Ray Davies
11;mn0000728025;Amy MacDonald;mn0001221698;Amy McDonald
9;mn0000728025;Amy MacDonald;mn0001750258;Dave Ruffy
5;mn0000733717;Corinne Bailey Rae;mn0000257274;Jools Holland
12;mn0000733717;Corinne Bailey Rae;mn0000346684;Richard Hawley
8;mn0000733717;Corinne Bailey Rae;mn0000607448;Al Green
2;mn0000733717;Corinne Bailey Rae;mn0000673114;Marcus Miller
6;mn0000733717;Corinne Bailey Rae;mn0000814387;John Legend
3;mn0000733717;Corinne Bailey Rae;mn0000951908;The New Mastersounds
1;mn0000733717;Corinne Bailey Rae;mn0000957296;Herbie Hancock
7;mn0000733717;Corinne Bailey Rae;mn0003315882;Mick Jenkins
12;mn0000737886;Enrique Iglesias;mn0000131866;Sean Garrett
1;mn0000737886;Enrique Iglesias;mn0000243474;Lionel Richie
14;mn0000737886;Enrique Iglesias;mn0000296762;Sarah Connor
11;mn0000737886;Enrique Iglesias;mn0000303506;Usher
12;mn0000737886;Enrique Iglesias;mn0000424345;Nâdiya
14;mn0000737886;Enrique Iglesias;mn0000579458;Luciano Pavarotti
27;mn0000737886;Enrique Iglesias;mn0000669511;Marco Antonio Solís
6;mn0000737886;Enrique Iglesias;mn0000774227;Nicole Scherzinger
12;mn0000737886;Enrique Iglesias;mn0000940856;Descemer Bueno
21;mn0000737886;Enrique Iglesias;mn0001570725;Tyssem
1;mn0000737886;Enrique Iglesias;mn0001824831;Wisin & Yandel
12;mn0000737886;Enrique Iglesias;mn0002303426;Dev
3;mn0000737886;Enrique Iglesias;mn0002857443;Sammy Adams
12;mn0000737886;Enrique Iglesias;mn0003099740;Anthony Touma
11;mn0000737886;Enrique Iglesias;mn0003309954;Matoma
36;mn0000742210;Sergio Dalma;mn0000035124;Pecos
16;mn0000742210;Sergio Dalma;mn0000151084;Carmen Paris
17;mn0000742210;Sergio Dalma;mn0000230667;Zucchero
12;mn0000742210;Sergio Dalma;mn0000337535;Piero Cassano
47;mn0000742210;Sergio Dalma;mn0000394459;Maurizio Bassi
23;mn0000742210;Sergio Dalma;mn0000957349;Manny Manuel
17;mn0000742210;Sergio Dalma;mn0001994279;Monica Green
19;mn0000742210;Sergio Dalma;mn0002169694;Capella de Música de Montserrat
17;mn0000742210;Sergio Dalma;mn0003063147;Leire De La Oreja De Van Gogh
60;mn0000745241;Status Quo;mn0000007230;Brian May
34;mn0000745241;Status Quo;mn0000159232;Francis Rossi
53;mn0000745241;Status Quo;mn0000236287;Maddy Prior
103;mn0000745241;Status Quo;mn0000253076;Scooter
132;mn0000745241;Status Quo;mn0000577272;The Spectres
46;mn0000745241;Status Quo;mn0000745908;Traffic Jam
57;mn0000745915;Paul Anka;mn0000043499;The Andrews Sisters
11;mn0000745915;Paul Anka;mn0000094252;Bing Crosby
53;mn0000745915;Paul Anka;mn0000165855;Frankie Avalon
26;mn0000745915;Paul Anka;mn0000256349;Peggy Lee
20;mn0000745915;Paul Anka;mn0000344275;Mel Tormé
13;mn0000745915;Paul Anka;mn0000361249;Karla DeVito
10;mn0000745915;Paul Anka;mn0000609396;Tom Jones
24;mn0000745915;Paul Anka;mn0000613498;Myriam Hernández
28;mn0000745915;Paul Anka;mn0000621508;Alejandro Lerner
51;mn0000745915;Paul Anka;mn0000792507;Frank Sinatra
24;mn0000745915;Paul Anka;mn0000890683;Mijares
47;mn0000745915;Paul Anka;mn0000944241;George Hamilton IV
30;mn0000745915;Paul Anka;mn0001318718;Micki Marlo
38;mn0000745915;Paul Anka;mn0001562842;Nikos Aliagas
3;mn0000745915;Paul Anka;mn0002096929;Claire Keim
143;mn0000747445;Patti Smith;mn0000015288;Patti Smith Group
18;mn0000747445;Patti Smith;mn0000200794;Lenny Kaye
18;mn0000747445;Patti Smith;mn0000601430;Morphine
18;mn0000747445;Patti Smith;mn0000775212;Kronos Quartet
10;mn0000747445;Patti Smith;mn0000785773;Laurie Anderson
8;mn0000747445;Patti Smith;mn0001682941;Vince Giordano & the Nighthawks
9;mn0000748904;Stereophonics;mn0000032971;The Beautiful South
14;mn0000748904;Stereophonics;mn0000043882;Susana Baca
8;mn0000748904;Stereophonics;mn0000059468;The Blind Boys of Alabama
